id_comentario	comentario	rotulo_manual	posicao-gpt	BERT
18	todos paises civilizados da europa e os eua sao assim gritam bem alto que vao contar ate 3 coloque a arma no chao 1 coloque a arma no chao 2 e atiram kkk nao chegam ate 3 para evitar que o cara faca desgracas e a policia sempre e elogiada	1	1	1
24	gente so mesmo sendo muito mal carater pra nao enxergar que e esse projeto de exterminio da periferia muito bem articulado justamente pq sabem que as pessoas nao se importam com as vidas na favela	-1	-1	-1
23	ate onde eu li o garoto nao deu entrada em nenhum hospital foi encontrado hoje no iml fica ai o questionamento p vc por que a policia levou ele e pra que	0	0	0
24	nao e questao de entender oq quer nao morreu 16 criancas baleadas esse ano se quer que a sociedade entenda isso de que forma anjo 	-1	-1	-1
23	nao e do estado mesmo	0	0	0
18	arrasou  tem que botar vagabundo pra vir deitado mesmo 	1	1	1
23	e existe argumento contra um cara relativizando o assassinato de uma crianca	-1	-1	-1
23	e ahe msconheiro do mato grosso querendo dar palpite em algo que nao conhece  olha o que a midia nao faz com o ser humano  lamentavel	-1	-1	-1
21	parece mesmo que voce gosta de um policial durao hein jesus cristo	0	0	0
22	vc percebe a competencia da pm brasileira que nao sabe prender so matar deve ter merda escondida ai pq isso foi um circo absurdo	-1	-1	-1
23	entendi tem atividade criminosa ai pra resolver a policia vai la e mata uma crianca tem que avisar pra policia que tem um condominio na barra cheio de atividade criminosa pode ser que eles queiram ir la matar crianca tambem	-1	-1	-1
23	morreu assim do nada passou mal acho que nao ne foi assassinado	-1	-1	-1
21	pra vcs do brasil td e bolsonarobolsonaro de cu e rola caraipra mim como esta na materiaa moca e o marido estavam armado simplesagora quem esta certo e errado n seiautoridades do brasil q faca o servico deles agora	0	0	0
18	maurofaz 3 anos que o pt saiu do poder e os bolsonaristas so fazem isso  de culpalos por tudo sempre ate coisas inimaginaveis	0	0	0
26	cala a boquinha	0	0	0
23	nao passei pano amigo eu apenas disse em outras palavras que a constituicao do pais que voce mora no art 5 descreve sobre o principio de inocencia ate que se prove o contrario e so por informacao eu nao quero ser advogado kkkkkkkk	0	0	0
24	deixa de ser burro	0	0	0
20	o carioca virou um insensivel quanto mais vulneravel a violencia policial mais votam nos politica que pregam o seu exterminio e a versao carioca da sindrome de estocolmo	-1	-1	-1
20	defeitos fui ironico apenas critiquei a morte da crianca sou totalmente contra ideias de violencia para combater violencia uma crianca indefesa morreu e sua culpa foi nao ser branca e rica lamento viver em um pais onde criancas sao assassinadas em favelas	-1	-1	-1
21	puta so sua mae	0	0	0
24	agr vao falar que foi a policia tbm	0	0	0
18	fizeram oque deveria ser feito nao podiam colocar a vida dos refens em risco parabens a todos os envolvidos infelizmente o sequestrador assumiu o risco quando cometeu o crime	1	1	1
18	enquanto isso milhoes morrem nas filas dos hospitais por corrupcao e florestas estao sendo devastadas nao comemoro a morte de pobre	-1	-1	-1
22	seu diploma continua sendo inutil para a mente criminosa e com sua arrogancia se trabalhar na area criminal provavelmente vai deixar muitos te enrolarem para conseguir um laudoooo e sair da cadeia de boas serio pesquise sobre o john douglas	0	0	0
18	da geisa nao e que policia mais despreparada mataram um coitado com arma de brinquedo nem pra ter um minimo de inteligencia para perceberem isso sem contar os gritos de satisfacao do povo kkkkkk essa sociedade esta doente em ambos os lados	-1	-1	-1
20	baleada por bandidos	1	1	1
18	parabens aos policiais grandes herois	1	1	1
23	tainara vou te fazer uma so pergunta voce ja viu qualquer familia em uma situacao dessa responsabilizar os traficantes pelo ocorrido	0	0	0
21	atitude covarde da pm	-1	-1	-1
26	alienacao sobre oq sabe oq e alienacao voce ate agora esta falando que estou defendendo bandido de qual frase minha tirou isso e agora esta vindo me falar que essas imagens sao sobre esse caso da onde tirou me conte fake interpretacao nao e seu forte ne	0	0	0
22	o gado ficou puto com a realidade	0	0	0
20	so vai haver cobranca dos orgaos publicos deste pais quando morrer uma crianca rica  o governador tem que ser responsabilizado pela dizimacao dos mais pobres	-1	-1	-1
18	uma excelente oportunidade para o ir la negociar	0	0	0
20	um absurdo essas mortes de inocentes	-1	-1	-1
26	c certeza kkkkk tb percebi  e uma lindinha	0	0	0
20	pro uol a culpa e sempre da policia mesmo que ela nao esteja la quanto aos moradores do morro sempre vao colocar a culpa na policia senao ja sabemos o que acontece com eles	1	1	1
18	ayrton senna e heroi do que heroi pq dirigia um carro	0	0	0
20	aghata felix 8 anos assassinada com um tiro de fuzil e mais uma vitima da necropolitica que toma conta do estado do rio e do brasil precisamos de um basta denunciem	-1	-1	-1
23	menino de 14 anos e assassinado	0	0	0
18	os dois sao paulistas	0	0	0
24	caralho manim tu e burro pra porra te fude parece uma porta	0	0	0
23	assassinato de uma crianca dentro de casa quantos a gente ainda vai aguentar quantos ainda vao morrer  assassinato de uma crianca	-1	-1	-1
18	proximo capitulo expor o corpo do sujeito em praca publica igual na idade media e a turba ensandecida aplaudindo e reverenciando seu rei	-1	-1	-1
20	a formacao dos pms do rio foi feita pelo gta so pode inconsequentes menina de oito anos morre baleada no rio de janeiro	-1	-1	-1
26	parabens policada pra cima deles	1	1	1
18	quem te garante que mesmo caido nao revidaria com uma arma escondida garante que o tempo de acao da policia seria habil acao perfeita tratamento padrao para um sequestrador	1	1	1
21	cade o vademecum seu imbecil lei todo o artigo e foda preguica do caralho por isso come capim vou te ajudar	0	0	0
23	quanto mais bolsofobico mais certo seu pensamento	0	0	0
26	parabens governador pela faxina	1	1	1
25	80 tiros do exercito contra uma familia no rio de janeiro	-1	-1	-1
18	a pm deu varias horas para o sequestrador se entregar ele ainda oferecia perigo aos refens pode ter certeza que eles preferiam manter o sequestrador vivo justamente para evitar comentarios fofos iguais aos seu a eliminacao foi o ultimo recurso usado e foi usado o protocolo foi seguido	1	1	1
18	os pessimos administradores witzel e bozo estao felizesesses casos desviam a atencao para o pessimo desgoverno de ambos e suas mazelas	-1	-1	-1
21	ainda assim eles estao errados nao efetuaram corretamente a abordagem um deles mal participou e por conta disso a crianca que deveria ser protegida bateu a cabeca o policial durante a tentativa de prisao ainda chega a apoiar a perna na cabeca do bb por conta do despreparo	-1	-1	-1
25	voce chama um pai de familia e um catador de vagabundos	-1	-1	-1
18	parabens a policia menos um	1	1	1
21	desonesto e quem nunca passou por uma situacao dessas e fica no sofa de casa tomando um cafe e dando pitaco no trabalho de quem sao os profissionais da area inversao total a mulher esta com uma arma usa os proprios filhos pra tentar encobrir seu crime e o errado e a policia	1	1	1
20	tai o que os eleitores escolheram	0	0	0
18	muito bom parabens aos policiais	1	1	1
18	parabens governador	1	1	1
18	cade manuella desparecida na europa cade jean o acusado de vender a cadeira para o marido do jornalista gringo	0	0	0
18	parabens a policia nenhuma vitima ferida somente quem merecia morrer	1	1	1
20	e aquele com 80 tiros	0	0	0
22	algume em direito falando que laudo psicologico nao tem validade eu duvido que formou em direito ate mais 7 seguidores	0	0	0
20	o pior e ver pessoas se esforcando para justificar a truculencia da policia como se fosse a unica forma de acao e o resultado do discurso de que estamos em guerra nao nao estamos em guerra estamos vivendo uma politica de exterminio da populacao pobre e negra witzelassassino	-1	-1	-1
22	mais um com toc entendo que quando falta elucidacao sobra kkkkk e muito comum de gente bocal	0	0	0
22	por um mundo com menos lazaros e pronto	0	0	0
18	acao da policia necessaria e inevitavel comemoracao oportunista e desnecessaria	1	1	1
18	uma grande vitoria para os refens suas familias e o estado brasileiro lamentarao a morte exclusiva do bandido o pt os direitos humanos o	1	1	1
22	da uma lidinja na ana beatriz barbosa estude	0	0	0
18	um a menos  pelas leis brasileiras nao adianta prenderparabens aos policiais do rj	1	1	1
20	imunda e a sua bunda	0	0	0
20	e o morador inventa de dizer que foi tiro de bandido pra ver se nao morre tb vcs sao muito fracos ninguem alem da lacrolandia entra nessa mais	-1	-1	-1
18	problema dele cansou foi pegar um uber	0	0	0
26	urgente um cena dessa nao pode ser chamado de operacao isto e uma chacina	-1	-1	-1
20	pobre crianca vitima de uma comunidade cheia de bandidos e de pessoas pagas por eles a policia nao deveria fazer mais operacoes nesse lugares deixem esse povo a merce do trafico	-1	-1	-1
22	isso foi pela tua ironia escreva sem kkkkkk e serei civilizado	0	0	0
20	logo quando quando esse genocidio vai acabar os fins justificam os meios	-1	-1	-1
20	como policiais perseguiam moto com fuzis seria um blindado atras da moto bem ao estilo de midia vermelha	-1	-1	-1
18	parabens a policia do rio	1	1	1
23	voce conhece alguma sociedade pais ou local onde ninguem consome drogas ilicitas ou so esta se fazendo de retardado	0	0	0
18	avalizado por especialistas	0	0	0
18	parabens a policia essa malha protetora da sociedade que ainda funciona o importante sao os refens todos libertados mas aguardem os mimimimi da midia da bandidagem	1	1	1
18	ate que enfim o bope deu uma dentro	1	1	1
18	a reportagem ficaria mais completa se contivesse algum indicativo da motivacao para o sequestro do onibus	0	0	0
24	se fosse no leblon	0	0	0
18	a 7 meses atras o brasil tinha tudo issone  afinal eramos a patria educadora com uma saude publica de ponta 	0	0	0
20	pq ninguem da imprensa preciosa o congresso para aparentar projetos que reduzam a impunidade ou ao menos aprovem o projeto anti crime do moro enquanto a imprensa que e considerada o 4o poder estiver mais preocupada com ideologia nada acontece por acaso	0	0	0
18	o bandido estava acompanhando as noticias pelo celular	0	0	0
25	sao so 80 tiros foi so uma confusao vergonha a decisao do stm	-1	-1	-1
20	os miseraveis fugiram da venezuela simp l es assim ou pior nao vao para a rua pois nao teem a q unem pedir esmolasum pais que acabouou nao monica voce gostou do q ute viu foi n um supermercado ou m ercadofui n a universidade hospital que tal valeu a pena	0	0	0
25	tenho certeza porque estamos num pais justo se por ventura estes tiros fossem no carro do filho de uma autoridade deixo livre pra pensarem em alguem como exemplo certamente a decisao seria esta correto	-1	-1	-1
24	pesquise sobre a noticia mala pra nao postar asneira	0	0	0
20	porque aghata nao e branca e nem filha de elite se fosse um dos filhos do luciano hulk ai sim teriamos uma revolucao que daria voz de prisao para este governador genocida quando a grande midia decidiu que qualquer coisa e melhor que a esquerda o diabo caprichou	0	0	0
18	procedimento correto quem critica nunca esteve em situacao desta natureza ou pior viu pessoas queridas nestas situacoes sirva de exemplo para que outros nao pratiquem se provocou devia conhecer os riscos parabens policia e todos envolvidos	1	1	1
18	parabens aos policiais pela acao objetivo maior atingido todos refens libertados ilesos ah para os que tem pena do marginal qdo tiverem noticia de algo assim vao ate o local e proponha trocar de lugar com algum refem e tente convencer o sequestrador	1	1	1
24	mas sinceramente algo que eu me interesso como seria implementada uma monarquia parlamentarista atualmente no brasil como seria esse processo quem seria o primeiro ministro e como seria a mudanca de poder	0	0	0
26	parabens policia da proxima vez dobrem a meta	1	1	1
20	certo a crianca morreu e ai como se faz pra que isso nao aconteca ou e apenas lamentar por ela ate proxima crianca morrer novamente pq tenho certeza se fosse em bairro nobre isso aconteceria somente uma vez	-1	-1	-1
20	e o e de bracos cruzados e a cumplice dessa carnificina	-1	-1	-1
24	hsuahauuaia essa retorica e boa o batma ta muito longe ele mora nos quadrinhos	0	0	0
21	meu perfil nao e fake nao coloco foto de anime nao fumo estercos de boi	0	0	0
21	se vc reparar no inicio do video o policial de costas tira uma bolsa da moca mt provavelmente a arma estava ali dentro	1	1	1
25	yesterday army shots a family car by mistake with children inside 80 shots fired its happening everyday	-1	-1	-1
21	tu nao leu a materia ne man kkkk	0	0	0
18	ato inquestionavel policiais exemplares rio de janeiro mais seguro todos precisamos o resto e mimimi de que nao estava la e nao se coloca no lugar dos refens aterrorizados por um insano	1	1	1
25	quem apoiou e elegeu tem culpa porem todos pagam pois existem machos que nao honram as bolas que tem nas pernas fazem cagadas monumentais e querem colocar a culpa nos outros limitadissimo	-1	-1	-1
25	vou deixar esse link e n vo comentar nd sla n tem oq falar	0	0	0
18	julgoparabens policia	1	1	1
22	sera que e so no brasil que a policia celebra o fracasso na captura de um ser humano mesmo que seja um criminoso sou cristao nao mataras lazaro barbosa morre apos ser preso em goias  goias  g1	-1	-1	-1
23	que tristeza mais uma vez uma familia preta pobre e honesta e dilacerada pela violencia policial adolescente joao pedro e morto em operacao no rio familia critica policia via	-1	-1	-1
